country_code,city,state,state_code
US,Watervliet,New York,NY
US,Westerlo,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Albany,New York,NY
US,Preston Hollow,New York,NY
US,Centerville,New York,NY
US,Allentown,New York,NY
US,Alma,New York,NY
US,Angelica,New York,NY
US,Belfast,New York,NY
US,Black Creek,New York,NY
US,Bolivar,New York,NY
US,Caneadea,New York,NY
US,Ceres,New York,NY
US,Cuba,New York,NY
US,Fillmore,New York,NY
US,Friendship,New York,NY
US,Houghton,New York,NY
US,Hume,New York,NY
US,Little Genesee,New York,NY
US,Richburg,New York,NY
US,Rushford,New York,NY
US,West Clarksville,New York,NY
US,Alfred,New York,NY
US,Alfred Station,New York,NY
US,Almond,New York,NY
US,Andover,New York,NY
US,Belmont,New York,NY
US,Canaseraga,New York,NY
US,Scio,New York,NY
US,Swain,New York,NY
US,Wellsville,New York,NY
US,Whitesville,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bronx,New York,NY
US,Bible School Park,New York,NY
US,Castle Creek,New York,NY
US,Chenango Bridge,New York,NY
US,Chenango Forks,New York,NY
US,Conklin,New York,NY
US,Corbettsville,New York,NY
US,Deposit,New York,NY
US,Endicott,New York,NY
US,Endicott,New York,NY
US,Endwell,New York,NY
US,Endicott,New York,NY
US,Glen Aubrey,New York,NY
US,Harpursville,New York,NY
US,Johnson City,New York,NY
US,Killawog,New York,NY
US,Kirkwood,New York,NY
US,Lisle,New York,NY
US,Maine,New York,NY
US,Nineveh,New York,NY
US,Ouaquaga,New York,NY
US,Port Crane,New York,NY
US,Tunnel,New York,NY
US,Vestal,New York,NY
US,Vestal,New York,NY
US,Whitney Point,New York,NY
US,Windsor,New York,NY
US,Binghamton,New York,NY
US,Binghamton,New York,NY
US,Binghamton,New York,NY
US,Binghamton,New York,NY
US,Binghamton,New York,NY
US,Dayton,New York,NY
US,Delevan,New York,NY
US,Farmersville Station,New York,NY
US,Freedom,New York,NY
US,Gowanda,New York,NY
US,Machias,New York,NY
US,Perrysburg,New York,NY
US,Sandusky,New York,NY
US,South Dayton,New York,NY
US,Versailles,New York,NY
US,West Valley,New York,NY
US,Yorkshire,New York,NY
US,Allegany,New York,NY
US,Cattaraugus,New York,NY
US,Conewango Valley,New York,NY
US,East Otto,New York,NY
US,East Randolph,New York,NY
US,Ellicottville,New York,NY
US,Franklinville,New York,NY
US,Great Valley,New York,NY
US,Hinsdale,New York,NY
US,Kill Buck,New York,NY
US,Leon,New York,NY
US,Limestone,New York,NY
US,Little Valley,New York,NY
US,Olean,New York,NY
US,Otto,New York,NY
US,Portville,New York,NY
US,Randolph,New York,NY
US,Saint Bonaventure,New York,NY
US,Salamanca,New York,NY
US,Steamburg,New York,NY
US,Westons Mills,New York,NY
US,Auburn,New York,NY
US,Auburn,New York,NY
US,Auburn,New York,NY
US,Aurora,New York,NY
US,Cato,New York,NY
US,Cayuga,New York,NY
US,Genoa,New York,NY
US,King Ferry,New York,NY
US,Locke,New York,NY
US,Martville,New York,NY
US,Meridian,New York,NY
US,Montezuma,New York,NY
US,Moravia,New York,NY
US,Poplar Ridge,New York,NY
US,Port Byron,New York,NY
US,Scipio Center,New York,NY
US,Sterling,New York,NY
US,Union Springs,New York,NY
US,Weedsport,New York,NY
US,Dunkirk,New York,NY
US,Forestville,New York,NY
US,Fredonia,New York,NY
US,Irving,New York,NY
US,Sheridan,New York,NY
US,Silver Creek,New York,NY
US,Van Buren Point,New York,NY
US,Jamestown,New York,NY
US,Jamestown,New York,NY
US,Ashville,New York,NY
US,Bemus Point,New York,NY
US,Brocton,New York,NY
US,Cassadaga,New York,NY
US,Celoron,New York,NY
US,Chautauqua,New York,NY
US,Cherry Creek,New York,NY
US,Clymer,New York,NY
US,Dewittville,New York,NY
US,Ellington,New York,NY
US,Falconer,New York,NY
US,Findley Lake,New York,NY
US,Frewsburg,New York,NY
US,Gerry,New York,NY
US,Greenhurst,New York,NY
US,Kennedy,New York,NY
US,Lakewood,New York,NY
US,Lily Dale,New York,NY
US,Maple Springs,New York,NY
US,Mayville,New York,NY
US,Niobe,New York,NY
US,Panama,New York,NY
US,Portland,New York,NY
US,Ripley,New York,NY
US,Sherman,New York,NY
US,Sinclairville,New York,NY
US,Stockton,New York,NY
US,Stow,New York,NY
US,Westfield,New York,NY
US,Big Flats,New York,NY
US,Breesport,New York,NY
US,Chemung,New York,NY
US,Erin,New York,NY
US,Horseheads,New York,NY
US,Lowman,New York,NY
US,Millport,New York,NY
US,Pine City,New York,NY
US,Pine Valley,New York,NY
US,Van Etten,New York,NY
US,Wellsburg,New York,NY
US,Elmira,New York,NY
US,Elmira,New York,NY
US,Elmira,New York,NY
US,Elmira,New York,NY
US,Elmira,New York,NY
US,North Pitcher,New York,NY
US,Pitcher,New York,NY
US,South Otselic,New York,NY
US,Earlville,New York,NY
US,New Berlin,New York,NY
US,Sherburne,New York,NY
US,Smyrna,New York,NY
US,Afton,New York,NY
US,Bainbridge,New York,NY
US,East Pharsalia,New York,NY
US,Greene,New York,NY
US,Guilford,New York,NY
US,Mc Donough,New York,NY
US,Mount Upton,New York,NY
US,North Norwich,New York,NY
US,Norwich,New York,NY
US,Oxford,New York,NY
US,Plymouth,New York,NY
US,Smithville Flats,New York,NY
US,South New Berlin,New York,NY
US,South Plymouth,New York,NY
US,Plattsburgh,New York,NY
US,Plattsburgh,New York,NY
US,Altona,New York,NY
US,Keeseville,New York,NY
US,Au Sable Forks,New York,NY
US,Cadyville,New York,NY
US,Champlain,New York,NY
US,Chazy,New York,NY
US,Churubusco,New York,NY
US,Keeseville,New York,NY
US,Dannemora,New York,NY
US,Ellenburg,New York,NY
US,Ellenburg Center,New York,NY
US,Ellenburg Depot,New York,NY
US,Lyon Mountain,New York,NY
US,Lyon Mountain,New York,NY
US,Mooers,New York,NY
US,Mooers Forks,New York,NY
US,Morrisonville,New York,NY
US,Peru,New York,NY
US,Redford,New York,NY
US,Rouses Point,New York,NY
US,Saranac,New York,NY
US,Schuyler Falls,New York,NY
US,West Chazy,New York,NY
US,Austerlitz,New York,NY
US,Canaan,New York,NY
US,Chatham,New York,NY
US,Columbiaville,New York,NY
US,East Chatham,New York,NY
US,Ghent,New York,NY
US,Kinderhook,New York,NY
US,Malden Bridge,New York,NY
US,New Lebanon,New York,NY
US,Niverville,New York,NY
US,North Chatham,New York,NY
US,Old Chatham,New York,NY
US,Spencertown,New York,NY
US,Stottville,New York,NY
US,Stuyvesant,New York,NY
US,Stuyvesant Falls,New York,NY
US,Valatie,New York,NY
US,West Lebanon,New York,NY
US,Ancram,New York,NY
US,Ancramdale,New York,NY
US,Claverack,New York,NY
US,Copake,New York,NY
US,Copake Falls,New York,NY
US,Craryville,New York,NY
US,Elizaville,New York,NY
US,Germantown,New York,NY
US,Hillsdale,New York,NY
US,Hollowville,New York,NY
US,Hudson,New York,NY
US,Livingston,New York,NY
US,Mellenville,New York,NY
US,Philmont,New York,NY
US,Cincinnatus,New York,NY
US,Cortland,New York,NY
US,East Homer,New York,NY
US,Homer,New York,NY
US,Little York,New York,NY
US,Mc Graw,New York,NY
US,Preble,New York,NY
US,Truxton,New York,NY
US,Blodgett Mills,New York,NY
US,Harford,New York,NY
US,Marathon,New York,NY
US,Willet,New York,NY
US,Stamford,New York,NY
US,Arkville,New York,NY
US,Denver,New York,NY
US,Fleischmanns,New York,NY
US,Grand Gorge,New York,NY
US,Halcottsville,New York,NY
US,Margaretville,New York,NY
US,New Kingston,New York,NY
US,Roxbury,New York,NY
US,Andes,New York,NY
US,Bloomville,New York,NY
US,Bovina Center,New York,NY
US,Davenport,New York,NY
US,Davenport Center,New York,NY
US,Delancey,New York,NY
US,Delhi,New York,NY
US,Downsville,New York,NY
US,East Branch,New York,NY
US,East Meredith,New York,NY
US,Fishs Eddy,New York,NY
US,Franklin,New York,NY
US,Hamden,New York,NY
US,Hancock,New York,NY
US,Harpersfield,New York,NY
US,Hobart,New York,NY
US,Masonville,New York,NY
US,Meridale,New York,NY
US,Sidney,New York,NY
US,Sidney Center,New York,NY
US,South Kortright,New York,NY
US,Treadwell,New York,NY
US,Trout Creek,New York,NY
US,Walton,New York,NY
US,West Davenport,New York,NY
US,Amenia,New York,NY
US,Annandale On Hudson,New York,NY
US,Bangall,New York,NY
US,Barrytown,New York,NY
US,Beacon,New York,NY
US,Billings,New York,NY
US,Castle Point,New York,NY
US,Chelsea,New York,NY
US,Clinton Corners,New York,NY
US,Dover Plains,New York,NY
US,Fishkill,New York,NY
US,Glenham,New York,NY
US,Holmes,New York,NY
US,Hopewell Junction,New York,NY
US,Hughsonville,New York,NY
US,Hyde Park,New York,NY
US,Lagrangeville,New York,NY
US,Millbrook,New York,NY
US,Millerton,New York,NY
US,Pawling,New York,NY
US,Pine Plains,New York,NY
US,Pleasant Valley,New York,NY
US,Poughquag,New York,NY
US,Red Hook,New York,NY
US,Rhinebeck,New York,NY
US,Rhinecliff,New York,NY
US,Salt Point,New York,NY
US,Staatsburg,New York,NY
US,Stanfordville,New York,NY
US,Stormville,New York,NY
US,Tivoli,New York,NY
US,Verbank,New York,NY
US,Wappingers Falls,New York,NY
US,Wassaic,New York,NY
US,Wingdale,New York,NY
US,Poughkeepsie,New York,NY
US,Poughkeepsie,New York,NY
US,Poughkeepsie,New York,NY
US,Poughkeepsie,New York,NY
US,Akron,New York,NY
US,Alden,New York,NY
US,Angola,New York,NY
US,Athol Springs,New York,NY
US,Boston,New York,NY
US,Bowmansville,New York,NY
US,Brant,New York,NY
US,Chaffee,New York,NY
US,Clarence,New York,NY
US,Clarence Center,New York,NY
US,Colden,New York,NY
US,Collins,New York,NY
US,Collins Center,New York,NY
US,Crittenden,New York,NY
US,Depew,New York,NY
US,Derby,New York,NY
US,East Amherst,New York,NY
US,East Aurora,New York,NY
US,East Concord,New York,NY
US,Eden,New York,NY
US,Elma,New York,NY
US,Farnham,New York,NY
US,Getzville,New York,NY
US,Glenwood,New York,NY
US,Grand Island,New York,NY
US,Hamburg,New York,NY
US,Holland,New York,NY
US,Lake View,New York,NY
US,Lancaster,New York,NY
US,Lawtons,New York,NY
US,Marilla,New York,NY
US,North Boston,New York,NY
US,North Collins,New York,NY
US,North Evans,New York,NY
US,Orchard Park,New York,NY
US,Sardinia,New York,NY
US,South Wales,New York,NY
US,Spring Brook,New York,NY
US,Springville,New York,NY
US,Tonawanda,New York,NY
US,Tonawanda,New York,NY
US,Wales Center,New York,NY
US,West Falls,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Buffalo,New York,NY
US,Minerva,New York,NY
US,Newcomb,New York,NY
US,North Hudson,New York,NY
US,Olmstedville,New York,NY
US,Paradox,New York,NY
US,Schroon Lake,New York,NY
US,Severance,New York,NY
US,Newcomb,New York,NY
US,Ticonderoga,New York,NY
US,Bloomingdale,New York,NY
US,Crown Point,New York,NY
US,Elizabethtown,New York,NY
US,Essex,New York,NY
US,Jay,New York,NY
US,Keene,New York,NY
US,Keene Valley,New York,NY
US,Keeseville,New York,NY
US,Lake Placid,New York,NY
US,Lewis,New York,NY
US,Mineville,New York,NY
US,Moriah,New York,NY
US,Moriah Center,New York,NY
US,New Russia,New York,NY
US,Port Henry,New York,NY
US,Port Kent,New York,NY
US,Ray Brook,New York,NY
US,Upper Jay,New York,NY
US,Westport,New York,NY
US,Willsboro,New York,NY
US,Wilmington,New York,NY
US,Witherbee,New York,NY
US,Bombay,New York,NY
US,Brainardsville,New York,NY
US,Brushton,New York,NY
US,Burke,New York,NY
US,Chateaugay,New York,NY
US,Constable,New York,NY
US,Dickinson Center,New York,NY
US,Fort Covington,New York,NY
US,Gabriels,New York,NY
US,Lake Clear,New York,NY
US,Malone,New York,NY
US,Moira,New York,NY
US,North Bangor,New York,NY
US,Owls Head,New York,NY
US,Paul Smiths,New York,NY
US,Rainbow Lake,New York,NY
US,Saint Regis Falls,New York,NY
US,Saranac Lake,New York,NY
US,Tupper Lake,New York,NY
US,Vermontville,New York,NY
US,Whippleville,New York,NY
US,Hogansburg,New York,NY
US,Broadalbin,New York,NY
US,Caroga Lake,New York,NY
US,Gloversville,New York,NY
US,Johnstown,New York,NY
US,Mayfield,New York,NY
US,Northville,New York,NY
US,Stratford,New York,NY
US,Alexander,New York,NY
US,Basom,New York,NY
US,Batavia,New York,NY
US,Batavia,New York,NY
US,Corfu,New York,NY
US,Darien Center,New York,NY
US,East Bethany,New York,NY
US,East Pembroke,New York,NY
US,Elba,New York,NY
US,Oakfield,New York,NY
US,Stafford,New York,NY
US,Bergen,New York,NY
US,Byron,New York,NY
US,Le Roy,New York,NY
US,Linwood,New York,NY
US,Pavilion,New York,NY
US,South Byron,New York,NY
US,Athens,New York,NY
US,Climax,New York,NY
US,Coxsackie,New York,NY
US,Earlton,New York,NY
US,Greenville,New York,NY
US,Hannacroix,New York,NY
US,New Baltimore,New York,NY
US,Surprise,New York,NY
US,West Coxsackie,New York,NY
US,Acra,New York,NY
US,Ashland,New York,NY
US,Cairo,New York,NY
US,Catskill,New York,NY
US,Cornwallville,New York,NY
US,Durham,New York,NY
US,East Durham,New York,NY
US,East Jewett,New York,NY
US,Elka Park,New York,NY
US,Freehold,New York,NY
US,Haines Falls,New York,NY
US,Hensonville,New York,NY
US,Hunter,New York,NY
US,Jewett,New York,NY
US,Lanesville,New York,NY
US,Leeds,New York,NY
US,Lexington,New York,NY
US,Maplecrest,New York,NY
US,Oak Hill,New York,NY
US,Palenville,New York,NY
US,Prattsville,New York,NY
US,Purling,New York,NY
US,Round Top,New York,NY
US,South Cairo,New York,NY
US,Tannersville,New York,NY
US,West Kill,New York,NY
US,Windham,New York,NY
US,Lake Pleasant,New York,NY
US,Piseco,New York,NY
US,Speculator,New York,NY
US,Wells,New York,NY
US,Blue Mountain Lake,New York,NY
US,Indian Lake,New York,NY
US,Long Lake,New York,NY
US,Sabael,New York,NY
US,Hoffmeister,New York,NY
US,Inlet,New York,NY
US,Raquette Lake,New York,NY
US,Cold Brook,New York,NY
US,Dolgeville,New York,NY
US,Eagle Bay,New York,NY
US,Frankfort,New York,NY
US,Herkimer,New York,NY
US,Ilion,New York,NY
US,Jordanville,New York,NY
US,Little Falls,New York,NY
US,Middleville,New York,NY
US,Mohawk,New York,NY
US,Newport,New York,NY
US,Old Forge,New York,NY
US,Poland,New York,NY
US,Salisbury Center,New York,NY
US,Thendara,New York,NY
US,Van Hornesville,New York,NY
US,West Winfield,New York,NY
US,Watertown,New York,NY
US,Fort Drum,New York,NY
US,Watertown,New York,NY
US,Adams,New York,NY
US,Adams Center,New York,NY
US,Alexandria Bay,New York,NY
US,Antwerp,New York,NY
US,Belleville,New York,NY
US,Black River,New York,NY
US,Brownville,New York,NY
US,Calcium,New York,NY
US,Cape Vincent,New York,NY
US,Carthage,New York,NY
US,Chaumont,New York,NY
US,Clayton,New York,NY
US,Deferiet,New York,NY
US,Depauville,New York,NY
US,Dexter,New York,NY
US,Ellisburg,New York,NY
US,Evans Mills,New York,NY
US,Felts Mills,New York,NY
US,Wellesley Island,New York,NY
US,Fishers Landing,New York,NY
US,Great Bend,New York,NY
US,Henderson,New York,NY
US,Henderson Harbor,New York,NY
US,La Fargeville,New York,NY
US,Limerick,New York,NY
US,Lorraine,New York,NY
US,Mannsville,New York,NY
US,Natural Bridge,New York,NY
US,Oxbow,New York,NY
US,Philadelphia,New York,NY
US,Pierrepont Manor,New York,NY
US,Plessis,New York,NY
US,Redwood,New York,NY
US,Rodman,New York,NY
US,Sackets Harbor,New York,NY
US,Theresa,New York,NY
US,Thousand Island Park,New York,NY
US,Three Mile Bay,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Brooklyn,New York,NY
US,Beaver Falls,New York,NY
US,Brantingham,New York,NY
US,Constableville,New York,NY
US,Croghan,New York,NY
US,Glenfield,New York,NY
US,Greig,New York,NY
US,Lowville,New York,NY
US,Lyons Falls,New York,NY
US,Martinsburg,New York,NY
US,Port Leyden,New York,NY
US,Turin,New York,NY
US,West Leyden,New York,NY
US,Castorland,New York,NY
US,Copenhagen,New York,NY
US,Deer River,New York,NY
US,Denmark,New York,NY
US,Harrisville,New York,NY
US,Avon,New York,NY
US,Caledonia,New York,NY
US,Conesus,New York,NY
US,Dansville,New York,NY
US,Geneseo,New York,NY
US,Groveland,New York,NY
US,Hemlock,New York,NY
US,Lakeville,New York,NY
US,Leicester,New York,NY
US,Lima,New York,NY
US,Livonia,New York,NY
US,Livonia Center,New York,NY
US,Mount Morris,New York,NY
US,Nunda,New York,NY
US,Piffard,New York,NY
US,Retsof,New York,NY
US,Scottsburg,New York,NY
US,Sonyea,New York,NY
US,South Lima,New York,NY
US,Springwater,New York,NY
US,York,New York,NY
US,Dalton,New York,NY
US,Hunt,New York,NY
US,Canastota,New York,NY
US,Cazenovia,New York,NY
US,Chittenango,New York,NY
US,Clockville,New York,NY
US,De Ruyter,New York,NY
US,Erieville,New York,NY
US,Georgetown,New York,NY
US,New Woodstock,New York,NY
US,Peterboro,New York,NY
US,Wampsville,New York,NY
US,Bouckville,New York,NY
US,Brookfield,New York,NY
US,Eaton,New York,NY
US,Hamilton,New York,NY
US,Hubbardsville,New York,NY
US,Leonardsville,New York,NY
US,Madison,New York,NY
US,Morrisville,New York,NY
US,Munnsville,New York,NY
US,North Brookfield,New York,NY
US,Oneida,New York,NY
US,Solsville,New York,NY
US,West Eaton,New York,NY
US,Adams Basin,New York,NY
US,Brockport,New York,NY
US,Churchville,New York,NY
US,Clarkson,New York,NY
US,East Rochester,New York,NY
US,Fairport,New York,NY
US,Hamlin,New York,NY
US,Henrietta,New York,NY
US,Hilton,New York,NY
US,Honeoye Falls,New York,NY
US,Mendon,New York,NY
US,Mumford,New York,NY
US,North Chili,New York,NY
US,North Greece,New York,NY
US,Penfield,New York,NY
US,Pittsford,New York,NY
US,Rush,New York,NY
US,Scottsville,New York,NY
US,Spencerport,New York,NY
US,Webster,New York,NY
US,West Henrietta,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Rochester,New York,NY
US,Amsterdam,New York,NY
US,Auriesville,New York,NY
US,Esperance,New York,NY
US,Fonda,New York,NY
US,Fort Hunter,New York,NY
US,Fort Johnson,New York,NY
US,Fultonville,New York,NY
US,Hagaman,New York,NY
US,Sprakers,New York,NY
US,Tribes Hill,New York,NY
US,Canajoharie,New York,NY
US,Fort Plain,New York,NY
US,Nelliston,New York,NY
US,Palatine Bridge,New York,NY
US,Saint Johnsville,New York,NY
US,Floral Park,New York,NY
US,Floral Park,New York,NY
US,Elmont,New York,NY
US,Franklin Square,New York,NY
US,Great Neck,New York,NY
US,Great Neck,New York,NY
US,Great Neck,New York,NY
US,Great Neck,New York,NY
US,Great Neck,New York,NY
US,Great Neck,New York,NY
US,Great Neck,New York,NY
US,Manhasset,New York,NY
US,New Hyde Park,New York,NY
US,New Hyde Park,New York,NY
US,Port Washington,New York,NY
US,Port Washington,New York,NY
US,Port Washington,New York,NY
US,Port Washington,New York,NY
US,Port Washington,New York,NY
US,Port Washington,New York,NY
US,Inwood,New York,NY
US,Mineola,New York,NY
US,Albertson,New York,NY
US,Atlantic Beach,New York,NY
US,Baldwin,New York,NY
US,Carle Place,New York,NY
US,Cedarhurst,New York,NY
US,East Rockaway,New York,NY
US,Freeport,New York,NY
US,Garden City,New York,NY
US,Garden City,New York,NY
US,Glen Cove,New York,NY
US,Glen Head,New York,NY
US,Glenwood Landing,New York,NY
US,Greenvale,New York,NY
US,Hempstead,New York,NY
US,Hempstead,New York,NY
US,Hempstead,New York,NY
US,West Hempstead,New York,NY
US,Uniondale,New York,NY
US,East Meadow,New York,NY
US,Uniondale,New York,NY
US,Uniondale,New York,NY
US,Hewlett,New York,NY
US,Island Park,New York,NY
US,Lawrence,New York,NY
US,Locust Valley,New York,NY
US,Long Beach,New York,NY
US,Lynbrook,New York,NY
US,Malverne,New York,NY
US,Merrick,New York,NY
US,Old Westbury,New York,NY
US,Point Lookout,New York,NY
US,Rockville Centre,New York,NY
US,Rockville Centre,New York,NY
US,Oceanside,New York,NY
US,Roosevelt,New York,NY
US,Roslyn,New York,NY
US,Roslyn Heights,New York,NY
US,Sea Cliff,New York,NY
US,Valley Stream,New York,NY
US,Valley Stream,New York,NY
US,Valley Stream,New York,NY
US,Westbury,New York,NY
US,Williston Park,New York,NY
US,Woodmere,New York,NY
US,Garden City,New York,NY
US,Bayville,New York,NY
US,Bellmore,New York,NY
US,Bethpage,New York,NY
US,East Norwich,New York,NY
US,Farmingdale,New York,NY
US,Farmingdale,New York,NY
US,Jericho,New York,NY
US,Levittown,New York,NY
US,Massapequa,New York,NY
US,Massapequa Park,New York,NY
US,Mill Neck,New York,NY
US,Oyster Bay,New York,NY
US,Syosset,New York,NY
US,Seaford,New York,NY
US,Syosset,New York,NY
US,Wantagh,New York,NY
US,Woodbury,New York,NY
US,Hicksville,New York,NY
US,Hicksville,New York,NY
US,Plainview,New York,NY
US,Old Bethpage,New York,NY
US,Hicksville,New York,NY
US,Hicksville,New York,NY
US,Jericho,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
US,New York,New York,NY
